-6.751196384429931641e-01	1.123671889305114746e+00	2.801598012447357178e-01	-3.213337957859039307e-01	4.402402639389038086e-01	-6.116660684347152710e-02	-1.218723803758621216e-01	9.326586127281188965e-02	5.943161249160766602e-01	-5.345786809921264648e-01	6.318472623825073242e-01	1.994110643863677979e-03	-3.993504345417022705e-01	4.173806309700012207e-01	-2.338254451751708984e-01	3.156040310859680176e-01
-7.714080810546875000e-02	3.939561247825622559e-01	6.859107017517089844e-01	-6.024023890495300293e-01	1.538724422454833984e+00	-5.845054388046264648e-01	-2.480913251638412476e-01	3.709847927093505859e-01	3.367649018764495850e-02	-1.007832765579223633e+00	1.878990232944488525e-01	-4.984220266342163086e-01	3.658285439014434814e-01	5.214667916297912598e-01	-3.583158552646636963e-01	-1.264070719480514526e-02
5.353673100471496582e-01	1.941536515951156616e-01	3.438912034034729004e-01	3.740253448486328125e-01	-6.931073069572448730e-01	-5.772808790206909180e-01	-1.679050624370574951e-01	8.656669259071350098e-01	4.498048424720764160e-01	-5.865296721458435059e-01	4.048785269260406494e-01	5.885295867919921875e-01	-2.709945142269134521e-01	6.282956004142761230e-01	6.038260459899902344e-01	-7.790502905845642090e-01
1.367329001426696777e+00	-1.718283593654632568e-01	3.776881098747253418e-01	-6.984790563583374023e-01	5.487910509109497070e-01	-7.796182036399841309e-01	-9.503734856843948364e-02	1.067961573600769043e+00	1.940326541662216187e-01	-9.181445837020874023e-01	-5.756144523620605469e-01	-1.437575742602348328e-02	3.561654090881347656e-01	1.755112856626510620e-01	-3.613723814487457275e-01	-3.286278545856475830e-01
8.518686518073081970e-03	5.485247969627380371e-01	2.205546572804450989e-02	5.656744241714477539e-01	-8.650268316268920898e-01	-2.316501438617706299e-01	-1.919393241405487061e-01	4.029478132724761963e-01	5.584712624549865723e-01	-3.442468345165252686e-01	6.441380977630615234e-01	5.973038673400878906e-01	-4.992042183876037598e-01	4.384518563747406006e-01	7.207509279251098633e-01	-5.172041058540344238e-01
1.003563284873962402e+00	-1.296515166759490967e-01	-4.960012808442115784e-02	-6.038456410169601440e-02	-1.292000055313110352e+00	-8.479930460453033447e-02	1.633785665035247803e-01	1.024681210517883301e+00	5.347331166267395020e-01	-8.600461483001708984e-02	4.606169089674949646e-02	5.248236060142517090e-01	-2.314712107181549072e-01	5.772436857223510742e-01	3.524546027183532715e-01	-4.023479819297790527e-01
5.482243299484252930e-01	1.755760461091995239e-01	7.269120216369628906e-01	1.889043152332305908e-01	5.818288326263427734e-01	-1.022965312004089355e+00	-5.535192489624023438e-01	3.947029113769531250e-01	4.063577055931091309e-01	-1.109306931495666504e+00	4.552937746047973633e-01	2.263002395629882812e-01	-2.140836119651794434e-01	5.069389343261718750e-01	2.920038402080535889e-01	-7.414640784263610840e-01
3.779367506504058838e-01	1.139573603868484497e-01	2.953286170959472656e-01	9.387925863265991211e-01	-4.493996202945709229e-01	-7.146953344345092773e-01	-4.640417098999023438e-01	2.677405476570129395e-01	1.529118418693542480e-01	-4.367494881153106689e-01	2.643787264823913574e-01	6.490541696548461914e-01	-3.545993566513061523e-01	6.855531036853790283e-02	7.439844608306884766e-01	-9.309396743774414062e-01
6.694681048393249512e-01	-1.299496144056320190e-01	-4.239038825035095215e-01	3.239427506923675537e-01	-1.416079163551330566e+00	1.491128951311111450e-01	2.268889993429183960e-01	7.313572764396667480e-01	1.443655043840408325e-01	2.921817302703857422e-01	-3.271245360374450684e-01	5.840011835098266602e-01	-1.593989431858062744e-01	-5.318625271320343018e-02	4.404129087924957275e-01	-3.499120473861694336e-01
8.479955792427062988e-01	9.456196427345275879e-02	2.660213708877563477e-01	3.633612692356109619e-01	-7.825175523757934570e-01	-5.873176455497741699e-01	-2.311020344495773315e-01	7.659869790077209473e-01	4.442310631275177002e-01	-4.767837524414062500e-01	9.905274212360382080e-02	6.449133157730102539e-01	-4.398763775825500488e-01	9.791826456785202026e-02	3.462865650653839111e-01	-6.098757982254028320e-01
8.236876726150512695e-01	-1.209704279899597168e-01	2.025080770254135132e-01	6.873800754547119141e-01	-6.495674252510070801e-01	-8.245976567268371582e-01	-3.701055049896240234e-01	4.924471080303192139e-01	1.370981335639953613e-01	-5.704960823059082031e-01	5.899319797754287720e-02	5.989399552345275879e-01	-1.481700688600540161e-01	-3.474383428692817688e-02	6.917588114738464355e-01	-8.920887708663940430e-01
1.915678501129150391e+00	-7.200586199760437012e-01	2.642647325992584229e-01	-5.291580557823181152e-01	1.401064097881317139e-01	-1.006997227668762207e+00	-3.156619668006896973e-01	7.858268022537231445e-01	-2.638668566942214966e-02	-8.230715990066528320e-01	-9.800761342048645020e-01	1.286154091358184814e-01	6.242693662643432617e-01	-2.414924651384353638e-01	-2.336786538362503052e-01	-6.063744425773620605e-01
3.671868145465850830e-02	4.670399129390716553e-01	5.805287957191467285e-01	3.343689441680908203e-01	3.617161214351654053e-01	-7.620913982391357422e-01	-5.192870497703552246e-01	2.676212787628173828e-01	3.090313374996185303e-01	-9.142975807189941406e-01	5.355769991874694824e-01	2.319201231002807617e-01	-2.127820402383804321e-01	4.696339070796966553e-01	3.424350619316101074e-01	-5.492921471595764160e-01
1.236203312873840332e+00	-1.081409454345703125e-01	5.283136963844299316e-01	2.602657675743103027e-01	-9.058964252471923828e-02	-9.947378039360046387e-01	-3.209277987480163574e-01	6.650154590606689453e-01	2.250807583332061768e-01	-7.624683976173400879e-01	-2.412408888339996338e-01	4.173756241798400879e-01	-1.089456826448440552e-01	-3.385007008910179138e-02	1.752374321222305298e-01	-6.259030103683471680e-01
-1.036426782608032227e+00	8.562321662902832031e-01	2.753632664680480957e-01	6.225676536560058594e-01	5.541064143180847168e-01	-2.928918302059173584e-01	-5.032477378845214844e-01	-8.568819165229797363e-01	1.584709137678146362e-01	-3.449032008647918701e-01	8.437457680702209473e-01	1.519968211650848389e-01	-4.918409883975982666e-01	-2.108926512300968170e-02	2.812757790088653564e-01	-4.546916112303733826e-02
1.238333061337471008e-01	1.591529101133346558e-01	-9.656696021556854248e-02	1.089161276817321777e+00	-9.649166464805603027e-01	-4.074972569942474365e-01	-3.897382020950317383e-01	1.661191321909427643e-02	1.785864830017089844e-01	-2.249921560287475586e-01	3.663270473480224609e-01	7.281962037086486816e-01	-5.037137866020202637e-01	-1.818482875823974609e-01	9.021748304367065430e-01	-7.725843191146850586e-01
-2.329013310372829437e-02	8.901216387748718262e-01	4.674227535724639893e-01	1.345594674348831177e-01	-1.358022987842559814e-01	-4.751150310039520264e-01	-2.542929947376251221e-01	7.442327141761779785e-01	7.184245586395263672e-01	-8.228874802589416504e-01	6.557431817054748535e-01	3.913120329380035400e-01	-3.994095027446746826e-01	6.949757933616638184e-01	3.188191950321197510e-01	-3.317083120346069336e-01
-2.585338652133941650e-01	6.705032587051391602e-01	7.422918081283569336e-01	-1.093341708183288574e+00	1.230997920036315918e+00	-2.814027965068817139e-01	-6.348663568496704102e-02	3.968407213687896729e-01	4.147396385669708252e-01	-8.059877753257751465e-01	3.239433169364929199e-01	-4.814362823963165283e-01	2.224890589714050293e-01	9.515491127967834473e-01	-7.125613093376159668e-01	3.532881140708923340e-01
1.090122461318969727e+00	-7.215453386306762695e-01	2.035334855318069458e-01	6.931002140045166016e-01	-5.024614930152893066e-01	-6.872030496597290039e-01	-3.049941360950469971e-01	6.667136549949645996e-01	-6.734181195497512817e-02	-3.605073392391204834e-01	-2.106310427188873291e-01	4.512513577938079834e-01	-4.272871837019920349e-02	1.108068376779556274e-01	6.547785997390747070e-01	-1.091717958450317383e+00
9.508913159370422363e-01	-6.005145311355590820e-01	2.190749496221542358e-01	7.341679334640502930e-01	-3.402677476406097412e-01	-9.030383825302124023e-01	-5.183044075965881348e-01	3.627381026744842529e-01	-1.193599626421928406e-01	-5.904761552810668945e-01	-5.021248757839202881e-02	4.524246454238891602e-01	3.148769587278366089e-02	-5.875534936785697937e-02	7.924807667732238770e-01	-1.174280405044555664e+00
-1.215805709362030029e-01	4.627799987792968750e-01	6.784024238586425781e-01	-5.421165823936462402e-01	1.334217190742492676e+00	-5.210451483726501465e-01	-2.072493731975555420e-01	2.846302688121795654e-01	1.610900312662124634e-01	-8.430067300796508789e-01	1.792806982994079590e-01	-3.592302501201629639e-01	1.682836413383483887e-01	4.684201776981353760e-01	-4.494122862815856934e-01	6.049456447362899780e-02
-1.252511382102966309e+00	8.196129202842712402e-01	6.714206933975219727e-01	-3.389082252979278564e-01	1.878125548362731934e+00	-3.420957624912261963e-01	-3.445182144641876221e-01	-5.363914966583251953e-01	-1.223153024911880493e-01	-6.908345222473144531e-01	7.253364920616149902e-01	-5.834900736808776855e-01	1.395506262779235840e-01	5.423905849456787109e-01	-2.823960483074188232e-01	2.196878641843795776e-01
-9.956398010253906250e-01	6.726825237274169922e-01	-1.625917404890060425e-01	7.752354741096496582e-01	-5.256358385086059570e-01	2.112868130207061768e-01	-2.368144243955612183e-01	-7.475214004516601562e-01	2.021400630474090576e-01	2.212154269218444824e-01	7.166436314582824707e-01	3.867241740226745605e-01	-6.234458684921264648e-01	-1.281329840421676636e-01	3.927939534187316895e-01	-2.133230865001678467e-02
-6.241179108619689941e-01	2.383662164211273193e-01	-4.137570858001708984e-01	1.442328691482543945e+00	-6.180217266082763672e-01	-6.840607523918151855e-02	-4.499957561492919922e-01	-7.575473189353942871e-01	-2.119364887475967407e-01	1.815157681703567505e-01	3.948994576930999756e-01	5.719212889671325684e-01	-3.992272019386291504e-01	-6.707479953765869141e-01	9.541073441505432129e-01	-5.868451595306396484e-01
1.019592761993408203e+00	-3.822564706206321716e-02	6.826064586639404297e-01	-1.025450527667999268e-01	-2.704167664051055908e-01	-5.743885040283203125e-01	-2.126400619745254517e-01	1.364492535591125488e+00	5.115922093391418457e-01	-8.180528283119201660e-01	8.400220423936843872e-03	3.180353641510009766e-01	1.502838917076587677e-02	8.203147053718566895e-01	3.116417676210403442e-02	-6.841231584548950195e-01
-1.130273342132568359e+00	1.113067984580993652e+00	1.539652496576309204e-01	2.567213475704193115e-01	3.363299667835235596e-01	3.079281002283096313e-02	-3.271570503711700439e-01	-3.922095000743865967e-01	3.851057887077331543e-01	-3.280428946018218994e-01	7.078419327735900879e-01	1.111980974674224854e-01	-4.413421452045440674e-01	1.665031313896179199e-01	6.611610203981399536e-02	1.114889979362487793e-01
-9.516007304191589355e-01	1.256063938140869141e+00	4.324313998222351074e-01	8.004366606473922729e-02	-6.627664715051651001e-02	7.278519123792648315e-02	-1.963504552841186523e-01	-6.988065689802169800e-02	8.534842133522033691e-01	-3.408710658550262451e-01	1.051166772842407227e+00	2.301935553550720215e-01	-7.643923163414001465e-01	6.199294328689575195e-01	-7.390024513006210327e-02	2.517976164817810059e-01
3.513084948062896729e-01	-1.069467216730117798e-01	1.229306384921073914e-01	1.079831600189208984e+00	-1.480742573738098145e+00	-2.823601961135864258e-01	-2.527961730957031250e-01	3.164394199848175049e-02	4.625411629676818848e-01	9.695984423160552979e-02	4.596379995346069336e-01	8.916166424751281738e-01	-7.881337404251098633e-01	8.503904193639755249e-02	7.110887765884399414e-01	-7.578356862068176270e-01
-1.292271494865417480e+00	8.828988671302795410e-01	1.487847417593002319e-01	-9.494950622320175171e-02	8.813589811325073242e-01	1.729988008737564087e-01	-1.415826678276062012e-01	-4.560333490371704102e-01	1.023422181606292725e-01	-2.145832031965255737e-01	6.785545349121093750e-01	-3.012217581272125244e-01	-1.249927580356597900e-01	3.479293286800384521e-01	-1.015374213457107544e-01	3.149084746837615967e-01
-7.410830855369567871e-01	5.689783096313476562e-01	2.332160174846649170e-01	9.810533523559570312e-01	-2.505924701690673828e-01	-2.807856500148773193e-01	-4.713958203792572021e-01	-1.782810688018798828e-01	2.908050119876861572e-01	-3.715600967407226562e-01	1.018163442611694336e+00	4.280993342399597168e-01	-4.416522085666656494e-01	7.120743989944458008e-01	9.554479718208312988e-01	-7.352754473686218262e-01
-4.831821024417877197e-01	6.702064871788024902e-01	3.013302683830261230e-01	1.131748199462890625e+00	-4.489026367664337158e-01	-5.206329822540283203e-01	-7.737909555435180664e-01	2.636086940765380859e-01	3.638884127140045166e-01	-7.943620681762695312e-01	8.241747021675109863e-01	6.362239718437194824e-01	-4.522282779216766357e-01	3.705962598323822021e-01	9.128373861312866211e-01	-9.854674935340881348e-01
6.951408386230468750e-01	-7.519949227571487427e-02	6.448373794555664062e-01	6.310362815856933594e-01	-1.107640266418457031e-01	-1.062460184097290039e+00	-5.844595432281494141e-01	7.957859039306640625e-01	1.851045042276382446e-01	-9.636693000793457031e-01	2.771369814872741699e-01	4.806965887546539307e-01	-1.723893731832504272e-01	4.974761605262756348e-01	6.381518244743347168e-01	-1.170429229736328125e+00
-1.029768228530883789e+00	7.378973960876464844e-01	3.766337633132934570e-01	-3.632905483245849609e-01	6.132871508598327637e-01	1.922165006399154663e-01	-1.462029293179512024e-02	-4.547685980796813965e-01	3.095622658729553223e-01	-6.883716583251953125e-02	7.230516672134399414e-01	-3.266025483608245850e-01	-2.930461466312408447e-01	4.527919888496398926e-01	-3.988997936248779297e-01	5.134220123291015625e-01
-6.235432028770446777e-01	5.160187482833862305e-01	3.912216722965240479e-01	1.064690351486206055e+00	-9.689456224441528320e-02	-6.045449376106262207e-01	-6.662951111793518066e-01	-5.415595173835754395e-01	1.973147094249725342e-01	-4.757372438907623291e-01	1.008902668952941895e+00	4.419941902160644531e-01	-5.717226862907409668e-01	2.895405590534210205e-01	8.664641380310058594e-01	-7.299633622169494629e-01
-3.800154328346252441e-01	5.921373963356018066e-01	2.643841803073883057e-01	1.153230190277099609e+00	-6.847654581069946289e-01	-5.059801936149597168e-01	-6.787824034690856934e-01	-7.241771370172500610e-02	3.213154077529907227e-01	-5.213071703910827637e-01	8.211954236030578613e-01	7.190919518470764160e-01	-4.445997774600982666e-01	2.462045252323150635e-01	9.849004149436950684e-01	-8.661215901374816895e-01
1.442303538322448730e+00	-2.499799430370330811e-01	5.693097710609436035e-01	-4.095922708511352539e-01	-2.544742822647094727e-01	-7.368363738059997559e-01	-1.908817887306213379e-01	1.288899779319763184e+00	4.058562219142913818e-01	-8.560515642166137695e-01	-2.467804551124572754e-01	2.616593539714813232e-01	1.257501244544982910e-01	6.998960971832275391e-01	-5.275519564747810364e-02	-6.152715682983398438e-01
1.320467472076416016e+00	-2.240888774394989014e-01	4.299162924289703369e-01	2.152254432439804077e-01	-5.138318538665771484e-01	-8.595800995826721191e-01	-2.793837487697601318e-01	1.165667057037353516e+00	3.065307736396789551e-01	-7.691866755485534668e-01	-1.918776929378509521e-01	4.860863089561462402e-01	-9.527088701725006104e-02	3.633618354797363281e-01	3.619260191917419434e-01	-8.514259457588195801e-01
1.119921445846557617e+00	-5.805125236511230469e-01	6.795015931129455566e-01	3.875554800033569336e-01	1.368093341588973999e-01	-1.190930843353271484e+00	-5.438542962074279785e-01	4.169347286224365234e-01	-2.020181529223918915e-02	-8.693410754203796387e-01	-6.180162727832794189e-02	3.098807632923126221e-01	3.043806552886962891e-02	3.060402870178222656e-01	3.716216683387756348e-01	-1.077447652816772461e+00
-4.357182607054710388e-02	6.240945458412170410e-01	2.138337641954421997e-01	7.382628917694091797e-01	-1.229359984397888184e+00	-2.615375518798828125e-01	-3.317278027534484863e-01	1.038146167993545532e-01	7.490606904029846191e-01	-2.209361195564270020e-01	7.520266175270080566e-01	7.931821346282958984e-01	-9.024615883827209473e-01	1.559088528156280518e-01	5.188760757446289062e-01	-3.728763759136199951e-01
-4.055373370647430420e-01	4.643918573856353760e-01	3.766115605831146240e-01	1.207038402557373047e+00	-3.564189672470092773e-01	-6.362380385398864746e-01	-6.718004345893859863e-01	-4.732026457786560059e-01	2.285686582326889038e-01	-4.065738320350646973e-01	7.077398896217346191e-01	6.762062311172485352e-01	-6.578797698020935059e-01	-2.094251513481140137e-01	7.243394851684570312e-01	-7.095555067062377930e-01
-1.193514227867126465e+00	7.205815315246582031e-01	4.140389561653137207e-01	-5.050429701805114746e-01	1.277086615562438965e+00	2.468674257397651672e-02	-5.043773353099822998e-02	-4.984753131866455078e-01	2.761303260922431946e-02	-2.898229360580444336e-01	6.636594533920288086e-01	-5.639927387237548828e-01	-8.254349231719970703e-03	5.366100668907165527e-01	-4.432019889354705811e-01	5.441651940345764160e-01
-1.342829942703247070e+00	1.156159639358520508e+00	2.460550367832183838e-01	-6.973861157894134521e-02	1.317955255508422852e-01	3.302438557147979736e-01	-7.759959995746612549e-02	-3.181638717651367188e-01	6.369120478630065918e-01	-1.025854498147964478e-01	1.008714675903320312e+00	3.111464902758598328e-03	-5.791724324226379395e-01	6.672923564910888672e-01	-1.709067821502685547e-01	3.857857882976531982e-01
9.777103662490844727e-01	-2.483926117420196533e-01	7.489650249481201172e-01	-1.489348262548446655e-01	1.080044269561767578e+00	-1.198694944381713867e+00	-6.990029811859130859e-01	3.732202649116516113e-01	-6.276822090148925781e-02	-1.263435363769531250e+00	-2.328273504972457886e-01	-5.868831649422645569e-02	3.855874836444854736e-01	4.139672592282295227e-02	-5.260818079113960266e-02	-6.888947486877441406e-01
-1.279396772384643555e+00	6.533931493759155273e-01	1.835830211639404297e-01	-2.941487729549407959e-01	1.136342644691467285e+00	2.432692945003509521e-01	-2.520304918289184570e-02	-6.115196943283081055e-01	-5.767473578453063965e-02	-7.669131457805633545e-02	5.717300176620483398e-01	-4.795132577419281006e-01	-1.646166294813156128e-02	3.286522626876831055e-01	-2.728793919086456299e-01	4.408617615699768066e-01
-7.412344962358474731e-02	5.004310607910156250e-02	3.798471391201019287e-01	9.876201152801513672e-01	-9.298500418663024902e-02	-5.476613044738769531e-01	-4.534139037132263184e-01	1.209907755255699158e-01	1.058204919099807739e-01	-4.644179344177246094e-01	6.337386369705200195e-01	4.542442858219146729e-01	-3.262815177440643311e-01	5.316649079322814941e-01	9.316079020500183105e-01	-1.017202258110046387e+00
-7.350350618362426758e-01	4.944501221179962158e-01	7.463032007217407227e-02	-5.926426053047180176e-01	1.368807435035705566e+00	5.509996414184570312e-02	7.556887716054916382e-02	-5.078376531600952148e-01	-3.647572100162506104e-01	-1.306977719068527222e-01	-1.937268376350402832e-01	-5.392917990684509277e-01	3.562595248222351074e-01	-3.145228624343872070e-01	-6.623976230621337891e-01	6.472332477569580078e-01
4.121360182762145996e-01	-1.412550508975982666e-01	1.061678156256675720e-01	1.178452491760253906e+00	-1.114125370979309082e+00	-5.826867818832397461e-01	-5.249223709106445312e-01	-1.604596376419067383e-01	2.043607532978057861e-01	-1.437363922595977783e-01	2.175752818584442139e-01	8.979050517082214355e-01	-4.692750275135040283e-01	-3.532039523124694824e-01	7.386367321014404297e-01	-9.591838121414184570e-01
-9.497978687286376953e-01	1.302985191345214844e+00	6.087968945503234863e-01	3.839287757873535156e-01	-2.611982524394989014e-01	-2.029671818017959595e-01	-4.062421321868896484e-01	2.918254733085632324e-01	8.511358499526977539e-01	-6.635654568672180176e-01	1.256670355796813965e+00	4.345936775207519531e-01	-7.266201972961425781e-01	9.590318202972412109e-01	2.664682567119598389e-01	-2.036067247390747070e-01
1.357021629810333252e-01	7.845193147659301758e-02	-1.785095036029815674e-01	6.884565353393554688e-01	-1.477629065513610840e+00	9.682703018188476562e-02	-4.700220003724098206e-02	2.769432775676250458e-02	3.833657801151275635e-01	3.528259098529815674e-01	2.621814906597137451e-01	6.615988612174987793e-01	-5.246762037277221680e-01	3.658315166831016541e-02	5.264111757278442383e-01	-3.586772680282592773e-01
3.848606646060943604e-01	-1.769016087055206299e-01	1.479073464870452881e-01	8.861072063446044922e-01	-6.494135260581970215e-01	-3.969779610633850098e-01	-5.286191701889038086e-01	5.897385478019714355e-01	6.708328425884246826e-02	-4.896977543830871582e-01	4.111018404364585876e-02	4.869159758090972900e-01	7.428916543722152710e-02	1.919531524181365967e-01	8.270270824432373047e-01	-1.102409958839416504e+00
9.173194169998168945e-01	-6.951163411140441895e-01	1.853370070457458496e-01	8.762196302413940430e-01	-9.347653388977050781e-01	-5.313591361045837402e-01	-3.408179581165313721e-01	4.704070389270782471e-01	6.497287750244140625e-02	-2.028966844081878662e-01	-2.343836054205894470e-02	5.819636583328247070e-01	-9.711108356714248657e-02	2.379479408264160156e-01	8.411414623260498047e-01	-1.187671065330505371e+00
